time_to_first_target,time_to_all_targets,robot_0_distance,robot_1_distance,robot_2_distance,robot_3_distance,robot_4_distance,cumulative_distance,map_coverage_pct,redundant_search_pct,coverage_over_time
204.50,275.30,84.28,65.37,77.47,38.55,0.00,265.66,86.85,56.72,"[[1.0, 7.52], [2.0, 7.52], [3.0, 7.52], [4.0, 7.52], [5.0, 7.52], [6.0, 7.52], [7.0, 7.52], [8.0, 7.6], [9.0, 7.7], [10.0, 7.81], [11.0, 7.96], [12.0, 8.0], [13.0, 8.5], [14.0, 8.81], [15.0, 9.15], [16.0, 9.94], [17.0, 11.09], [18.0, 11.96], [19.0, 12.28], [20.0, 12.6], [21.0, 12.9], [22.0, 13.29], [23.0, 13.66], [24.0, 14.22], [25.0, 14.86], [26.0, 16.02], [27.0, 17.3], [28.0, 18.42], [29.0, 19.2], [30.0, 19.84], [31.0, 20.35], [32.0, 20.55], [33.0, 20.62], [34.0, 20.64], [35.0, 20.64], [36.0, 20.64], [37.0, 20.65], [38.0, 20.66], [39.0, 20.67], [40.0, 20.67], [41.0, 20.67], [42.0, 20.67], [43.0, 20.67], [44.0, 20.67], [45.0, 20.69], [46.0, 20.8], [47.0, 20.95], [48.0, 21.1], [49.0, 21.25], [50.0, 21.38], [51.0, 21.47], [52.0, 21.48], [53.0, 21.48], [54.0, 21.48], [55.0, 21.48], [56.0, 21.48], [57.0, 21.48], [58.0, 21.48], [59.0, 21.48], [60.0, 21.48], [61.0, 21.48], [62.0, 21.48], [63.0, 21.51], [64.0, 21.52], [65.0, 21.53], [66.0, 21.54], [67.0, 21.54], [68.0, 21.54], [69.0, 21.58], [70.0, 21.58], [71.0, 21.62], [72.0, 21.67], [73.0, 21.85], [74.0, 22.01], [75.0, 22.07], [76.0, 22.17], [77.0, 22.26], [78.0, 22.3], [79.0, 22.32], [80.0, 22.34], [81.0, 22.38], [82.0, 22.63], [83.0, 22.96], [84.0, 23.29], [85.0, 23.71], [86.0, 24.26], [87.0, 24.78], [88.0, 25.48], [89.0, 26.27], [90.0, 26.99], [91.0, 27.73], [92.0, 28.53], [93.0, 29.16], [94.0, 29.68], [95.0, 30.1], [96.0, 30.53], [97.0, 30.94], [98.0, 31.32], [99.0, 31.79], [100.0, 32.13], [101.0, 32.52], [102.0, 33.15], [103.0, 34.18], [104.0, 34.4], [105.0, 34.64], [106.0, 34.8], [107.0, 35.02], [108.0, 35.49], [109.0, 35.89], [110.0, 36.32], [111.0, 36.78], [112.0, 37.25], [113.0, 37.69], [114.0, 38.09], [115.0, 38.43], [116.0, 38.8], [117.0, 39.23], [118.0, 39.71], [119.0, 39.98], [120.0, 40.08], [121.0, 40.25], [122.0, 40.86], [123.0, 42.34], [124.0, 43.14], [125.0, 43.39], [126.0, 43.6], [127.0, 43.67], [128.0, 43.83], [129.0, 44.05], [130.0, 44.31], [131.0, 44.59], [132.0, 45.03], [133.0, 45.87], [134.0, 46.73], [135.0, 47.81], [136.0, 48.85], [137.0, 50.09], [138.0, 51.3], [139.0, 52.3], [140.0, 53.29], [141.0, 54.11], [142.0, 54.72], [143.0, 55.31], [144.0, 55.63], [145.0, 55.77], [146.0, 55.86], [147.0, 55.95], [148.0, 56.15], [149.0, 56.44], [150.0, 56.69], [151.0, 56.98], [152.0, 57.24], [153.0, 57.49], [154.0, 57.58], [155.0, 57.61], [156.0, 57.65], [157.0, 57.76], [158.0, 57.81], [159.0, 57.97], [160.0, 58.3], [161.0, 58.58], [162.0, 58.88], [163.0, 59.3], [164.0, 59.73], [165.0, 60.06], [166.0, 60.17], [167.0, 60.24], [168.0, 60.32], [169.0, 60.43], [170.0, 60.47], [171.0, 60.5], [172.0, 60.52], [173.0, 60.54], [174.0, 60.59], [175.0, 60.65], [176.0, 60.66], [177.0, 60.67], [178.0, 60.67], [179.0, 60.67], [180.0, 60.67], [181.0, 60.67], [182.0, 60.67], [183.0, 60.67], [184.0, 60.68], [185.0, 60.68], [186.0, 60.68], [187.0, 60.68], [188.0, 60.68], [189.0, 60.69], [190.0, 60.7], [191.0, 60.7], [192.0, 60.7], [193.0, 60.73], [194.0, 60.88], [195.0, 61.09], [196.0, 61.15], [197.0, 61.27], [198.0, 61.55], [199.0, 61.82], [200.0, 62.18], [201.0, 62.61], [202.0, 63.22], [203.0, 64.14], [204.0, 65.19], [205.0, 66.7], [206.0, 67.9], [207.0, 68.93], [208.0, 69.66], [209.0, 70.21], [210.0, 70.81], [211.0, 71.47], [212.0, 71.96], [213.0, 72.25], [214.0, 72.38], [215.0, 72.43], [216.0, 72.45], [217.0, 72.46], [218.0, 72.48], [219.0, 72.56], [220.0, 72.73], [221.0, 72.79], [222.0, 72.8], [223.0, 72.8], [224.0, 72.82], [225.0, 72.83], [226.0, 72.83], [227.0, 72.84], [228.0, 72.86], [229.0, 72.87], [230.0, 72.87], [231.0, 72.87], [232.0, 72.87], [233.0, 72.87], [234.0, 72.93], [235.0, 72.95], [236.0, 72.96], [237.0, 72.99], [238.0, 73.0], [239.0, 73.04], [240.0, 73.06], [241.0, 73.09], [242.0, 73.13], [243.0, 73.14], [244.0, 73.16], [245.0, 73.23], [246.0, 73.3], [247.0, 73.42], [248.0, 73.58], [249.0, 73.81], [250.0, 74.25], [251.0, 74.98], [252.0, 75.58], [253.0, 76.31], [254.0, 76.8], [255.0, 77.32], [256.0, 78.05], [257.0, 78.88], [258.0, 79.51], [259.0, 79.94], [260.0, 80.29], [261.0, 80.74], [262.0, 81.66], [263.0, 82.49], [264.0, 82.65], [265.0, 82.79], [266.0, 82.89], [267.0, 83.21], [268.0, 83.71], [269.0, 84.19], [270.0, 84.66], [271.0, 85.16], [272.0, 85.64], [273.0, 86.08], [274.0, 86.47], [275.0, 86.85]]"
,,192.02,141.86,93.09,197.32,161.71,786.00,81.80,86.06,"[[1.0, 5.81], [2.0, 5.81], [3.0, 5.81], [4.0, 5.81], [5.0, 5.81], [6.0, 5.81], [7.0, 5.96], [8.0, 6.05], [9.0, 6.09], [10.0, 6.11], [11.0, 6.15], [12.2, 6.37], [13.0, 6.59], [14.0, 7.95], [15.0, 8.38], [16.0, 8.41], [17.0, 8.59], [18.0, 8.9], [19.0, 9.3], [20.0, 9.82], [21.0, 10.29], [22.0, 10.81], [23.0, 11.68], [24.0, 12.91], [25.0, 13.98], [26.0, 14.5], [27.0, 14.8], [28.0, 15.12], [29.0, 15.38], [30.0, 15.55], [31.0, 15.86], [32.0, 16.42], [33.0, 16.79], [34.0, 17.26], [35.0, 17.86], [36.0, 18.42], [37.0, 19.01], [38.0, 19.68], [39.0, 20.58], [40.0, 21.94], [41.0, 23.68], [42.0, 25.23], [43.0, 26.22], [44.0, 27.04], [45.0, 27.64], [46.0, 28.32], [47.0, 28.79], [48.0, 29.09], [49.0, 29.34], [50.0, 29.55], [51.0, 29.78], [52.0, 30.0], [53.0, 30.29], [54.0, 30.91], [55.0, 31.86], [56.0, 32.99], [57.0, 33.92], [58.0, 34.88], [59.0, 35.78], [60.0, 36.38], [61.0, 36.81], [62.0, 37.28], [63.0, 37.87], [64.0, 38.76], [65.0, 39.79], [66.0, 39.97], [67.0, 40.08], [68.0, 40.2], [69.0, 40.38], [70.0, 40.74], [71.0, 41.18], [72.0, 41.62], [73.0, 42.09], [74.0, 42.52], [75.0, 42.96], [76.0, 43.41], [77.0, 43.75], [78.0, 44.12], [79.0, 44.39], [80.0, 44.75], [81.0, 45.24], [82.0, 45.92], [83.0, 46.87], [84.0, 48.75], [85.0, 50.33], [86.0, 52.23], [87.0, 52.73], [88.0, 52.99], [89.0, 53.36], [90.0, 53.87], [91.0, 54.32], [92.0, 54.75], [93.0, 55.18], [94.0, 55.91], [95.0, 56.73], [96.0, 57.38], [97.0, 57.92], [98.0, 58.36], [99.0, 59.04], [100.0, 59.61], [101.0, 60.63], [102.0, 61.35], [103.0, 61.63], [104.0, 61.94], [105.0, 62.55], [106.0, 63.33], [107.0, 63.65], [108.0, 63.73], [109.0, 63.83], [110.0, 64.01], [111.0, 64.25], [112.0, 64.48], [113.0, 64.74], [114.0, 64.99], [115.0, 65.24], [116.0, 65.37], [117.0, 65.4], [118.0, 65.41], [119.0, 65.41], [120.0, 65.44], [121.0, 65.69], [122.0, 65.71], [123.0, 65.76], [124.0, 65.93], [125.0, 66.11], [126.0, 66.33], [127.0, 66.5], [128.0, 66.65], [129.0, 66.84], [130.0, 67.05], [131.0, 67.23], [132.0, 67.38], [133.0, 67.43], [134.0, 67.43], [135.0, 67.44], [136.0, 67.45], [137.0, 67.45], [138.0, 67.46], [139.0, 67.52], [140.0, 67.63], [141.0, 67.63], [142.0, 67.7], [143.0, 67.86], [144.0, 68.06], [145.0, 68.31], [146.0, 68.53], [147.0, 68.77], [148.0, 69.05], [149.0, 69.17], [150.0, 69.19], [151.0, 69.2], [152.0, 69.2], [153.0, 69.21], [154.0, 69.24], [155.0, 69.25], [156.0, 69.25], [157.0, 69.25], [158.0, 69.26], [159.0, 69.26], [160.0, 69.26], [161.0, 69.27], [162.0, 69.28], [163.0, 69.28], [164.0, 69.28], [165.0, 69.29], [166.0, 69.31], [167.0, 69.32], [168.0, 69.33], [169.0, 69.34], [170.0, 69.34], [171.0, 69.35], [172.0, 69.37], [173.0, 69.41], [174.0, 69.48], [175.0, 69.53], [176.0, 69.58], [177.0, 69.59], [178.0, 69.6], [179.0, 69.66], [180.0, 69.98], [181.0, 70.4], [182.0, 70.92], [183.0, 71.49], [184.0, 72.01], [185.0, 72.49], [186.0, 72.95], [187.0, 73.16], [188.0, 73.27], [189.0, 73.3], [190.0, 73.33], [191.0, 73.37], [192.0, 73.41], [193.0, 73.44], [194.0, 73.53], [195.0, 73.62], [196.0, 73.85], [197.0, 74.15], [198.0, 74.49], [199.0, 74.86], [200.0, 75.2], [201.0, 75.46], [202.0, 75.73], [203.0, 75.98], [204.0, 76.21], [205.0, 76.27], [206.0, 76.28], [207.0, 76.31], [208.0, 76.49], [209.0, 76.88], [210.0, 77.3], [211.0, 77.64], [212.0, 77.89], [213.0, 78.01], [214.0, 78.08], [215.0, 78.09], [216.0, 78.09], [217.0, 78.1], [218.0, 78.1], [219.0, 78.1], [220.0, 78.1], [221.0, 78.12], [222.0, 78.14], [223.0, 78.14], [224.0, 78.14], [225.0, 78.14], [226.0, 78.14], [227.0, 78.15], [228.0, 78.16], [229.0, 78.16], [230.0, 78.16], [231.0, 78.17], [232.0, 78.17], [233.0, 78.17], [234.0, 78.17], [235.0, 78.17], [236.0, 78.17], [237.0, 78.17], [238.0, 78.17], [239.0, 78.17], [240.0, 78.17], [241.0, 78.17], [242.0, 78.17], [243.0, 78.17], [244.0, 78.17], [245.0, 78.17], [246.0, 78.18], [247.0, 78.19], [248.0, 78.2], [249.0, 78.21], [250.0, 78.21], [251.0, 78.21], [252.0, 78.21], [253.0, 78.23], [254.0, 78.27], [255.0, 78.3], [256.0, 78.31], [257.0, 78.31], [258.0, 78.35], [259.0, 78.43], [260.0, 78.51], [261.0, 78.72], [262.0, 79.42], [263.0, 80.02], [264.0, 80.11], [265.0, 80.17], [266.0, 80.26], [267.0, 80.39], [268.0, 80.54], [269.0, 80.72], [270.0, 80.9], [271.0, 81.1], [272.0, 81.29], [273.0, 81.48], [274.0, 81.61], [275.0, 81.68], [276.0, 81.69], [277.0, 81.69], [278.0, 81.69], [279.0, 81.69], [280.0, 81.69], [281.0, 81.69], [282.0, 81.69], [283.0, 81.69], [284.0, 81.69], [285.0, 81.69], [286.0, 81.69], [287.0, 81.69], [288.0, 81.69], [289.0, 81.69], [290.0, 81.69], [291.0, 81.69], [292.0, 81.69], [293.0, 81.69], [294.0, 81.69], [295.0, 81.69], [296.0, 81.69], [297.0, 81.69], [298.0, 81.72], [299.0, 81.72], [300.0, 81.72], [301.0, 81.72], [302.0, 81.72], [303.0, 81.72], [304.0, 81.72], [305.0, 81.72], [306.0, 81.72], [307.0, 81.72], [308.0, 81.72], [309.0, 81.72], [310.0, 81.72], [311.0, 81.72], [312.0, 81.72], [313.0, 81.72], [314.0, 81.72], [315.0, 81.72], [316.0, 81.72], [317.0, 81.72], [318.0, 81.72], [319.0, 81.72], [320.0, 81.72], [321.0, 81.72], [322.0, 81.72], [323.0, 81.73], [324.0, 81.73], [325.0, 81.73], [326.0, 81.73], [327.0, 81.73], [328.0, 81.73], [329.0, 81.73], [330.0, 81.73], [331.0, 81.74], [332.0, 81.74], [333.0, 81.74], [334.0, 81.74], [335.0, 81.74], [336.0, 81.74], [337.0, 81.74], [338.0, 81.74], [339.0, 81.74], [340.0, 81.74], [341.0, 81.74], [342.0, 81.74], [343.0, 81.74], [344.0, 81.74], [345.0, 81.74], [346.0, 81.74], [347.0, 81.74], [348.0, 81.74], [349.0, 81.74], [350.0, 81.74], [351.0, 81.74], [352.0, 81.74], [353.0, 81.74], [354.0, 81.74], [355.0, 81.74], [356.0, 81.74], [357.0, 81.74], [358.0, 81.74], [359.0, 81.74], [360.0, 81.74], [361.0, 81.74], [362.0, 81.74], [363.0, 81.74], [364.0, 81.74], [365.0, 81.74], [366.0, 81.74], [367.0, 81.74], [368.0, 81.74], [369.0, 81.74], [370.0, 81.74], [371.0, 81.74], [372.0, 81.74], [373.0, 81.74], [374.0, 81.74], [375.0, 81.74], [376.0, 81.74], [377.0, 81.74], [378.0, 81.74], [379.0, 81.74], [380.0, 81.74], [381.0, 81.74], [382.0, 81.74], [383.0, 81.74], [384.0, 81.74], [385.0, 81.74], [386.0, 81.74], [387.0, 81.74], [388.0, 81.74], [389.0, 81.74], [390.0, 81.75], [391.0, 81.75], [392.0, 81.75], [393.0, 81.75], [394.0, 81.75], [395.0, 81.75], [396.0, 81.75], [397.0, 81.75], [398.0, 81.75], [399.0, 81.75], [400.0, 81.75], [401.0, 81.75], [402.0, 81.75], [403.0, 81.75], [404.0, 81.75], [405.0, 81.75], [406.0, 81.75], [407.0, 81.75], [408.0, 81.75], [409.0, 81.75], [410.0, 81.75], [411.0, 81.75], [412.0, 81.75], [413.0, 81.75], [414.0, 81.75], [415.0, 81.75], [416.0, 81.75], [417.0, 81.75], [418.0, 81.75], [419.0, 81.75], [420.0, 81.75], [421.0, 81.75], [422.0, 81.75], [423.0, 81.75], [424.0, 81.75], [425.0, 81.75], [426.0, 81.75], [427.0, 81.75], [428.0, 81.75], [429.0, 81.75], [430.0, 81.75], [431.0, 81.75], [432.0, 81.75], [433.0, 81.75], [434.0, 81.75], [435.0, 81.75], [436.0, 81.75], [437.0, 81.75], [438.0, 81.75], [439.0, 81.75], [440.0, 81.75], [441.0, 81.75], [442.0, 81.75], [443.0, 81.75], [444.0, 81.75], [445.0, 81.75], [446.0, 81.75], [447.0, 81.75], [448.0, 81.75], [449.0, 81.75], [450.0, 81.75], [451.0, 81.75], [452.0, 81.75], [453.0, 81.75], [454.0, 81.75], [455.0, 81.75], [456.0, 81.75], [457.0, 81.75], [458.0, 81.75], [459.0, 81.75], [460.0, 81.75], [461.0, 81.75], [462.0, 81.75], [463.0, 81.75], [464.0, 81.75], [465.0, 81.75], [466.0, 81.75], [467.0, 81.75], [468.0, 81.75], [469.0, 81.75], [470.0, 81.75], [471.0, 81.75], [472.0, 81.75], [473.0, 81.75], [474.0, 81.75], [475.0, 81.75], [476.0, 81.75], [477.0, 81.75], [478.0, 81.75], [479.0, 81.75], [480.0, 81.75], [481.0, 81.75], [482.0, 81.75], [483.0, 81.75], [484.0, 81.75], [485.0, 81.75], [486.0, 81.75], [487.0, 81.75], [488.0, 81.75], [489.0, 81.75], [490.0, 81.75], [491.0, 81.75], [492.0, 81.75], [493.0, 81.75], [494.0, 81.75], [495.0, 81.75], [496.0, 81.75], [497.0, 81.75], [498.0, 81.75], [499.0, 81.75], [500.0, 81.75], [501.0, 81.75], [502.0, 81.75], [503.0, 81.75], [504.0, 81.75], [505.0, 81.75], [506.0, 81.75], [507.0, 81.75], [508.0, 81.75], [509.0, 81.75], [510.0, 81.75], [511.0, 81.75], [512.0, 81.75], [513.0, 81.75], [514.0, 81.75], [515.0, 81.75], [516.0, 81.75], [517.0, 81.75], [518.0, 81.75], [519.0, 81.75], [520.0, 81.75], [521.0, 81.75], [522.0, 81.75], [523.0, 81.75], [524.0, 81.75], [525.0, 81.75], [526.0, 81.75], [527.0, 81.75], [528.0, 81.75], [529.0, 81.75], [530.0, 81.75], [531.0, 81.75], [532.0, 81.75], [533.0, 81.75], [534.0, 81.75], [535.0, 81.75], [536.0, 81.75], [537.0, 81.75], [538.0, 81.75], [539.0, 81.75], [540.0, 81.75], [541.0, 81.75], [542.0, 81.75], [543.0, 81.75], [544.0, 81.75], [545.0, 81.75], [546.0, 81.75], [547.0, 81.75], [548.0, 81.75], [549.0, 81.75], [550.0, 81.75], [551.0, 81.75], [552.0, 81.75], [553.0, 81.75], [554.0, 81.75], [555.0, 81.75], [556.0, 81.75], [557.0, 81.75], [558.0, 81.75], [559.0, 81.75], [560.0, 81.75], [561.0, 81.75], [562.0, 81.75], [563.0, 81.75], [564.0, 81.75], [565.0, 81.75], [566.0, 81.75], [567.0, 81.75], [568.0, 81.75], [569.0, 81.75], [570.0, 81.75], [571.0, 81.75], [572.0, 81.75], [573.0, 81.75], [574.0, 81.75], [575.0, 81.75], [576.0, 81.75], [577.0, 81.75], [578.0, 81.75], [579.0, 81.75], [580.0, 81.75], [581.0, 81.75], [582.0, 81.75], [583.0, 81.75], [584.0, 81.75], [585.0, 81.75], [586.0, 81.75], [587.0, 81.75], [588.0, 81.75], [589.0, 81.75], [590.0, 81.75], [591.0, 81.75], [592.0, 81.75], [593.0, 81.75], [594.0, 81.75], [595.0, 81.75], [596.0, 81.75], [597.0, 81.75], [598.0, 81.75], [599.0, 81.75], [600.0, 81.75], [601.0, 81.75], [602.0, 81.75], [603.0, 81.75], [604.0, 81.75], [605.0, 81.75], [606.0, 81.75], [607.0, 81.75], [608.0, 81.75], [609.0, 81.75], [610.0, 81.75], [611.0, 81.75], [612.0, 81.8], [613.0, 81.8], [614.0, 81.8], [615.0, 81.8], [616.0, 81.8], [617.0, 81.8], [618.0, 81.8], [619.0, 81.8], [620.0, 81.8], [621.0, 81.8], [622.0, 81.8], [623.0, 81.8], [624.0, 81.8], [625.0, 81.8], [626.0, 81.8], [627.0, 81.8], [628.0, 81.8], [629.0, 81.8], [630.0, 81.8], [631.0, 81.8], [632.0, 81.8], [633.0, 81.8], [634.0, 81.8], [635.0, 81.8], [636.0, 81.8], [637.0, 81.8], [638.0, 81.8], [639.0, 81.8], [640.0, 81.8], [641.0, 81.8], [642.0, 81.8], [643.0, 81.8], [644.0, 81.8], [645.0, 81.8], [646.0, 81.8], [647.0, 81.8], [648.0, 81.8], [649.0, 81.8], [650.0, 81.8], [651.0, 81.8], [652.0, 81.8], [653.0, 81.8], [654.0, 81.8], [655.0, 81.8], [656.0, 81.8], [657.0, 81.8], [658.0, 81.8], [659.0, 81.8], [660.0, 81.8], [661.0, 81.8], [662.0, 81.8], [663.0, 81.8], [664.0, 81.8], [665.0, 81.8], [666.0, 81.8], [667.0, 81.8], [668.0, 81.8], [669.0, 81.8], [670.0, 81.8], [671.0, 81.8], [672.0, 81.8], [673.0, 81.8], [674.0, 81.8], [675.0, 81.8], [676.0, 81.8], [677.0, 81.8], [678.0, 81.8], [679.0, 81.8], [680.0, 81.8], [681.0, 81.8], [682.0, 81.8], [683.0, 81.8], [684.0, 81.8], [685.0, 81.8], [686.0, 81.8], [687.0, 81.8], [688.0, 81.8], [689.0, 81.8], [690.0, 81.8], [691.0, 81.8], [692.0, 81.8], [693.0, 81.8], [694.0, 81.8], [695.0, 81.8], [696.0, 81.8], [697.0, 81.8], [698.0, 81.8], [699.0, 81.8], [700.0, 81.8], [701.0, 81.8], [702.0, 81.8], [703.0, 81.8], [704.0, 81.8], [705.0, 81.8], [706.0, 81.8], [707.0, 81.8], [708.0, 81.8], [709.0, 81.8], [710.0, 81.8], [711.0, 81.8], [712.0, 81.8], [713.0, 81.8], [714.0, 81.8], [715.0, 81.8], [716.0, 81.8], [717.0, 81.8], [718.0, 81.8], [719.0, 81.8], [720.0, 81.8], [721.0, 81.8], [722.0, 81.8], [723.0, 81.8], [724.0, 81.8]]"
70.20,90.20,21.11,18.67,17.04,17.03,13.10,86.95,29.51,74.26,"[[1.0, 6.56], [2.0, 6.56], [3.0, 6.56], [4.0, 6.56], [5.0, 6.56], [6.0, 6.69], [7.0, 7.23], [8.0, 7.7], [9.0, 8.01], [10.0, 8.19], [11.0, 8.23], [12.6, 8.26], [13.0, 8.31], [14.0, 8.35], [15.0, 8.52], [16.0, 8.69], [17.0, 8.84], [18.0, 9.01], [19.0, 9.18], [20.0, 9.31], [21.0, 9.37], [22.0, 9.38], [23.0, 9.39], [24.0, 9.4], [25.0, 9.44], [26.0, 9.55], [27.0, 9.63], [28.0, 9.68], [29.0, 9.76], [30.0, 10.04], [31.0, 10.62], [32.0, 11.19], [33.0, 11.96], [34.0, 13.35], [35.0, 13.9], [36.0, 14.18], [37.0, 14.23], [38.0, 14.27], [39.0, 14.34], [40.0, 14.43], [41.0, 14.52], [42.0, 14.56], [43.0, 14.61], [44.0, 14.65], [45.0, 14.65], [46.0, 14.65], [47.0, 14.65], [48.0, 14.66], [49.0, 14.83], [50.0, 15.23], [51.0, 15.59], [52.0, 15.96], [53.0, 16.19], [54.0, 16.45], [55.0, 16.87], [56.0, 17.53], [57.0, 18.12], [58.0, 18.69], [59.0, 19.46], [60.0, 20.5], [61.0, 21.02], [62.0, 21.18], [63.0, 21.34], [64.0, 21.57], [65.0, 21.86], [66.0, 22.23], [67.0, 22.59], [68.0, 22.94], [69.0, 23.35], [70.0, 23.76], [71.0, 24.2], [72.0, 24.57], [73.0, 24.89], [74.0, 25.04], [75.0, 25.06], [76.0, 25.09], [77.0, 25.09], [78.0, 25.13], [79.0, 25.14], [80.0, 25.19], [81.0, 25.41], [82.0, 25.52], [83.0, 25.62], [84.0, 25.78], [85.0, 26.08], [86.0, 26.57], [87.0, 27.41], [88.0, 28.14], [89.0, 28.94], [90.0, 29.51]]"
46.30,47.10,12.28,12.68,6.03,7.13,5.98,44.10,22.95,69.48,"[[1.0, 7.64], [2.0, 7.64], [3.0, 7.64], [4.0, 7.64], [5.0, 7.64], [6.0, 7.96], [7.0, 8.11], [8.0, 8.18], [9.0, 8.37], [10.0, 8.96], [11.0, 9.9], [12.0, 10.8], [13.0, 12.25], [14.0, 13.13], [15.0, 13.55], [16.0, 13.99], [17.0, 14.34], [18.0, 14.64], [19.0, 14.88], [20.0, 15.06], [21.0, 15.27], [22.0, 15.38], [23.0, 15.43], [24.0, 15.58], [25.0, 15.68], [26.0, 15.73], [27.0, 15.87], [28.0, 16.12], [29.0, 16.61], [30.0, 17.51], [31.0, 17.82], [32.0, 17.98], [33.0, 18.06], [34.0, 18.14], [35.0, 18.17], [36.0, 18.29], [37.0, 18.32], [38.0, 18.41], [39.0, 18.74], [40.0, 19.13], [41.0, 19.33], [42.0, 19.53], [43.0, 20.0], [44.0, 20.64], [45.0, 21.33], [46.0, 22.01], [47.0, 22.95]]"
