time_to_first_target,time_to_all_targets,robot_0_distance,robot_1_distance,robot_2_distance,cumulative_distance,map_coverage_pct,redundant_search_pct,coverage_over_time
,,38.00,17.62,45.56,101.18,20.72,72.95,"[[1.0, 5.73], [2.0, 5.73], [3.0, 5.73], [4.0, 5.73], [5.0, 5.73], [6.0, 6.22], [7.0, 6.58], [8.0, 7.07], [9.0, 7.38], [10.0, 7.43], [11.0, 7.49], [12.0, 7.9], [13.0, 8.12], [14.0, 8.41], [15.0, 9.2], [16.0, 10.1], [17.0, 10.49], [18.0, 10.93], [19.0, 11.55], [20.0, 12.29], [21.0, 12.98], [22.0, 13.39], [23.0, 13.67], [24.0, 13.92], [25.0, 14.1], [26.0, 14.35], [27.0, 14.63], [28.0, 14.95], [29.0, 15.08], [30.0, 15.17], [31.0, 15.21], [32.1, 15.25], [33.0, 15.28], [34.0, 15.29], [35.1, 15.3], [36.0, 15.32], [37.1, 15.32], [38.0, 15.32], [39.1, 15.34], [40.0, 15.35], [41.4, 15.4], [42.0, 15.43], [43.0, 15.45], [44.0, 15.46], [45.3, 15.46], [46.0, 15.46], [47.1, 15.47], [48.1, 15.47], [49.0, 15.48], [50.3, 15.48], [51.1, 15.48], [52.0, 15.48], [53.0, 15.48], [54.2, 15.49], [55.0, 15.5], [56.0, 15.53], [57.1, 15.57], [58.2, 15.62], [59.0, 15.66], [60.0, 15.71], [61.0, 15.74], [62.1, 15.77], [63.1, 15.79], [64.1, 15.85], [65.0, 15.86], [66.0, 15.87], [67.1, 15.87], [68.1, 15.88], [69.1, 15.88], [70.1, 15.88], [71.0, 15.88], [72.0, 15.88], [73.0, 15.88], [74.1, 15.89], [75.0, 15.9], [76.1, 15.9], [77.0, 15.91], [78.1, 15.92], [79.3, 15.93], [80.0, 15.93], [81.0, 15.93], [82.0, 15.94], [83.2, 15.94], [84.1, 15.94], [85.0, 15.95], [86.0, 15.96], [87.1, 15.96], [88.3, 15.96], [89.1, 15.96], [90.1, 15.96], [91.0, 15.97], [92.1, 15.97], [93.0, 15.97], [94.1, 15.97], [95.0, 15.97], [96.1, 15.97], [97.0, 15.97], [98.0, 15.97], [99.0, 15.97], [100.0, 15.97], [101.1, 15.97], [102.0, 15.97], [103.0, 15.97], [104.0, 15.97], [105.0, 15.97], [106.1, 15.97], [107.1, 15.97], [108.4, 15.97], [109.1, 15.97], [110.1, 15.97], [111.0, 15.98], [112.1, 15.98], [113.0, 15.99], [114.0, 15.99], [115.0, 15.99], [116.1, 15.99], [117.3, 15.99], [118.0, 16.0], [119.1, 16.0], [120.0, 16.0], [121.0, 16.0], [122.0, 16.0], [123.1, 16.0], [124.0, 16.0], [125.1, 16.0], [126.0, 16.0], [127.1, 16.0], [128.0, 16.0], [129.0, 16.0], [130.3, 16.0], [131.1, 16.0], [132.1, 16.0], [133.1, 16.0], [134.3, 16.0], [135.0, 16.0], [136.1, 16.0], [137.1, 16.0], [138.0, 16.0], [139.1, 16.0], [140.1, 16.0], [141.0, 16.0], [142.0, 16.0], [143.0, 16.0], [144.0, 16.0], [145.0, 16.0], [146.1, 16.0], [147.1, 16.0], [148.0, 16.0], [149.0, 16.0], [150.1, 16.0], [151.0, 16.0], [152.1, 16.0], [153.1, 16.0], [154.0, 16.01], [155.3, 16.01], [156.1, 16.01], [157.1, 16.01], [158.0, 16.01], [159.2, 16.01], [160.1, 16.01], [161.1, 16.01], [162.0, 16.01], [163.0, 16.01], [164.1, 16.01], [165.1, 16.01], [166.0, 16.01], [167.0, 16.01], [168.2, 16.01], [169.1, 16.01], [170.1, 16.01], [171.0, 16.01], [172.1, 16.01], [173.0, 16.01], [174.1, 16.01], [175.0, 16.01], [176.0, 16.01], [177.0, 16.01], [178.0, 16.01], [179.1, 16.01], [180.0, 16.01], [181.0, 16.01], [182.1, 16.01], [183.0, 16.01], [184.2, 16.01], [185.1, 16.01], [186.0, 16.01], [187.0, 16.01], [188.0, 16.01], [189.2, 16.01], [190.1, 16.01], [191.1, 16.01], [192.0, 16.01], [193.0, 16.01], [194.1, 16.01], [195.0, 16.01], [196.0, 16.01], [197.0, 16.01], [198.0, 16.01], [199.1, 16.01], [200.0, 16.01], [201.0, 16.01], [202.0, 16.01], [203.0, 16.01], [204.1, 16.01], [205.3, 16.01], [206.1, 16.01], [207.0, 16.01], [208.0, 16.01], [209.2, 16.01], [210.0, 16.01], [211.1, 16.01], [212.0, 16.01], [213.0, 16.01], [214.1, 16.01], [215.1, 16.01], [216.1, 16.01], [217.0, 16.01], [218.1, 16.01], [219.0, 16.01], [220.1, 16.01], [221.0, 16.01], [222.2, 16.01], [223.0, 16.01], [224.0, 16.01], [225.0, 16.01], [226.1, 16.01], [227.0, 16.01], [228.0, 16.01], [229.0, 16.01], [230.1, 16.01], [231.0, 16.01], [232.0, 16.01], [233.0, 16.01], [234.4, 16.01], [235.0, 16.01], [236.1, 16.01], [237.0, 16.01], [238.0, 16.01], [239.2, 16.01], [240.1, 16.01], [241.1, 16.01], [242.0, 16.01], [243.1, 16.01], [244.0, 16.01], [245.1, 16.01], [246.0, 16.01], [247.0, 16.01], [248.0, 16.01], [249.0, 16.02], [250.0, 16.02], [251.0, 16.02], [252.0, 16.02], [253.1, 16.02], [254.1, 16.02], [255.3, 16.02], [256.0, 16.02], [257.0, 16.02], [258.0, 16.02], [259.1, 16.02], [260.0, 16.02], [261.0, 16.02], [262.0, 16.02], [263.0, 16.02], [264.1, 16.02], [265.1, 16.02], [266.0, 16.02], [267.0, 16.02], [268.0, 16.03], [269.0, 16.08], [270.0, 16.11], [271.0, 16.14], [272.0, 16.16], [273.1, 16.16], [274.0, 16.17], [275.0, 16.19], [276.0, 16.19], [277.1, 16.2], [278.0, 16.2], [279.0, 16.2], [280.3, 16.2], [281.0, 16.2], [282.1, 16.2], [283.0, 16.21], [284.2, 16.21], [285.0, 16.21], [286.1, 16.21], [287.0, 16.21], [288.0, 16.21], [289.1, 16.21], [290.0, 16.21], [291.1, 16.21], [292.0, 16.21], [293.0, 16.21], [294.0, 16.21], [295.1, 16.21], [296.0, 16.21], [297.0, 16.21], [298.0, 16.21], [299.1, 16.21], [300.0, 16.21], [301.4, 16.21], [302.0, 16.21], [303.0, 16.21], [304.0, 16.21], [305.2, 16.21], [306.0, 16.21], [307.0, 16.22], [308.0, 16.22], [309.1, 16.22], [310.1, 16.22], [311.0, 16.22], [312.0, 16.22], [313.1, 16.22], [314.1, 16.22], [315.0, 16.22], [316.0, 16.23], [317.1, 16.23], [318.0, 16.25], [319.1, 16.26], [320.0, 16.26], [321.0, 16.27], [322.1, 16.28], [323.0, 16.28], [324.1, 16.28], [325.0, 16.28], [326.3, 16.28], [327.0, 16.28], [328.0, 16.28], [329.0, 16.28], [330.2, 16.28], [331.1, 16.28], [332.0, 16.28], [333.1, 16.28], [334.1, 16.28], [335.0, 16.31], [336.1, 16.39], [337.0, 16.44], [338.0, 16.46], [339.0, 16.46], [340.1, 16.46], [341.0, 16.46], [342.0, 16.5], [343.0, 16.5], [344.0, 16.5], [345.1, 16.5], [346.3, 16.5], [347.1, 16.53], [348.0, 16.63], [349.1, 16.76], [350.0, 16.81], [351.2, 16.86], [352.0, 16.86], [353.0, 16.86], [354.0, 16.86], [355.1, 16.88], [356.1, 16.88], [357.0, 16.88], [358.0, 16.88], [359.0, 16.88], [360.1, 16.88], [361.0, 16.88], [362.0, 16.88], [363.4, 16.88], [364.0, 16.88], [365.1, 16.88], [366.0, 16.88], [367.2, 16.88], [368.0, 16.88], [369.0, 16.88], [370.0, 16.88], [371.0, 16.88], [372.1, 16.89], [373.0, 16.9], [374.1, 16.9], [375.1, 16.9], [376.1, 16.9], [377.0, 16.9], [378.1, 16.91], [379.0, 16.93], [380.1, 16.94], [381.0, 16.94], [382.1, 16.96], [383.0, 16.96], [384.0, 16.96], [385.1, 16.96], [386.1, 16.96], [387.0, 16.97], [388.4, 16.97], [389.1, 16.98], [390.0, 16.99], [391.0, 16.99], [392.1, 16.99], [393.0, 16.99], [394.0, 16.99], [395.1, 16.99], [396.1, 16.99], [397.1, 16.99], [398.1, 16.99], [399.0, 16.99], [400.0, 16.99], [401.0, 16.99], [402.1, 16.99], [403.0, 16.99], [404.1, 16.99], [405.0, 16.99], [406.0, 16.99], [407.0, 16.99], [408.2, 17.01], [409.0, 17.01], [410.1, 17.01], [411.0, 17.01], [412.0, 17.01], [413.1, 17.01], [414.0, 17.01], [415.1, 17.01], [416.1, 17.01], [417.0, 17.01], [418.1, 17.01], [419.0, 17.01], [420.3, 17.01], [421.1, 17.01], [422.0, 17.01], [423.1, 17.01], [424.0, 17.01], [425.2, 17.01], [426.1, 17.01], [427.1, 17.01], [428.0, 17.01], [429.1, 17.01], [430.0, 17.01], [431.1, 17.01], [432.2, 17.01], [433.0, 17.01], [434.0, 17.01], [435.1, 17.01], [436.1, 17.01], [437.0, 17.01], [438.1, 17.01], [439.1, 17.01], [440.4, 17.01], [441.0, 17.01], [442.0, 17.01], [443.0, 17.01], [444.1, 17.01], [445.1, 17.01], [446.0, 17.01], [447.1, 17.01], [448.0, 17.01], [449.1, 17.01], [450.0, 17.01], [451.0, 17.01], [452.0, 17.01], [453.0, 17.01], [454.0, 17.01], [455.0, 17.01], [456.3, 17.01], [457.0, 17.01], [458.0, 17.01], [459.1, 17.01], [460.0, 17.01], [461.2, 17.01], [462.0, 17.01], [463.0, 17.01], [464.1, 17.01], [465.1, 17.01], [466.0, 17.01], [467.1, 17.05], [468.3, 17.11], [469.0, 17.14], [470.0, 17.18], [471.0, 17.2], [472.1, 17.22], [473.1, 17.22], [474.0, 17.23], [475.1, 17.23], [476.0, 17.23], [477.0, 17.24], [478.0, 17.24], [479.0, 17.24], [480.3, 17.24], [481.0, 17.24], [482.1, 17.24], [483.0, 17.24], [484.0, 17.24], [485.0, 17.24], [486.1, 17.24], [487.1, 17.25], [488.0, 17.27], [489.0, 17.32], [490.0, 17.37], [491.0, 17.45], [492.2, 17.52], [493.1, 17.6], [494.0, 17.68], [495.0, 17.78], [496.0, 17.88], [497.1, 17.95], [498.0, 18.03], [499.1, 18.12], [500.0, 18.16], [501.0, 18.19], [502.1, 18.25], [503.0, 18.27], [504.0, 18.31], [505.0, 18.32], [506.0, 18.34], [507.1, 18.34], [508.0, 18.34], [509.0, 18.34], [510.1, 18.34], [511.0, 18.34], [512.0, 18.34], [513.2, 18.34], [514.1, 18.34], [515.0, 18.44], [516.1, 18.44], [517.0, 18.45], [518.0, 18.45], [519.1, 18.45], [520.0, 18.46], [521.1, 18.48], [522.1, 18.49], [523.0, 18.5], [524.0, 18.5], [525.3, 18.51], [526.1, 18.51], [527.0, 18.51], [528.0, 18.51], [529.1, 18.51], [530.0, 18.51], [531.0, 18.52], [532.1, 18.52], [533.0, 18.52], [534.0, 18.52], [535.1, 18.54], [536.0, 18.57], [537.1, 18.57], [538.0, 18.57], [539.0, 18.57], [540.0, 18.57], [541.1, 18.57], [542.0, 18.58], [543.0, 18.58], [544.1, 18.58], [545.4, 18.58], [546.0, 18.58], [547.1, 18.58], [548.0, 18.58], [549.1, 18.59], [550.1, 18.6], [551.1, 18.61], [552.0, 18.61], [553.0, 18.61], [554.0, 18.61], [555.2, 18.61], [556.0, 18.61], [557.1, 18.61], [558.1, 18.61], [559.0, 18.61], [560.0, 18.62], [561.1, 18.62], [562.1, 18.63], [563.0, 18.63], [564.0, 18.64], [565.0, 18.64], [566.1, 18.65], [567.0, 18.65], [568.0, 18.65], [569.3, 18.67], [570.0, 18.67], [571.1, 18.68], [572.0, 18.68], [573.0, 18.68], [574.0, 18.69], [575.1, 18.69], [576.0, 18.69], [577.0, 18.69], [578.1, 18.69], [579.1, 18.69], [580.0, 18.69], [581.3, 18.69], [582.0, 18.69], [583.0, 18.69], [584.1, 18.69], [585.1, 18.69], [586.0, 18.79], [587.0, 18.79], [588.1, 18.79], [589.0, 18.79], [590.1, 18.79], [591.0, 18.79], [592.1, 18.79], [593.0, 18.79], [594.1, 18.79], [595.0, 18.79], [596.0, 18.79], [597.0, 18.79], [598.0, 18.79], [599.0, 18.79], [600.0, 18.79], [601.3, 18.79], [602.1, 18.79], [603.1, 18.79], [604.0, 18.79], [605.1, 18.79], [606.1, 18.79], [607.1, 18.79], [608.1, 18.79], [609.1, 18.79], [610.0, 18.79], [611.1, 18.79], [612.0, 18.79], [613.3, 18.79], [614.0, 18.79], [615.0, 18.79], [616.0, 18.79], [617.0, 18.79], [618.3, 18.79], [619.0, 18.79], [620.0, 18.79], [621.0, 18.79], [622.5, 18.79], [623.1, 18.79], [624.1, 18.79], [625.0, 18.79], [626.3, 18.79], [627.0, 18.79], [628.0, 18.79], [629.1, 18.79], [630.0, 18.79], [631.2, 18.79], [632.0, 18.79], [633.1, 18.79], [634.0, 18.79], [635.0, 18.79], [636.1, 18.79], [637.0, 18.79], [638.1, 18.79], [639.0, 18.8], [640.1, 18.81], [641.0, 18.81], [642.2, 18.81], [643.0, 18.81], [644.0, 18.81], [645.0, 18.81], [646.0, 18.81], [647.0, 18.83], [648.1, 18.86], [649.0, 18.89], [650.1, 18.92], [651.0, 18.95], [652.1, 18.98], [653.0, 19.02], [654.1, 19.06], [655.0, 19.08], [656.1, 19.09], [657.0, 19.09], [658.0, 19.09], [659.0, 19.09], [660.0, 19.09], [661.0, 19.09], [662.1, 19.09], [663.1, 19.09], [664.0, 19.09], [665.0, 19.09], [666.1, 19.09], [667.0, 19.09], [668.0, 19.11], [669.0, 19.11], [670.0, 19.11], [671.1, 19.11], [672.1, 19.11], [673.0, 19.11], [674.1, 19.11], [675.1, 19.11], [676.0, 19.11], [677.1, 19.11], [678.0, 19.11], [679.1, 19.11], [680.1, 19.11], [681.0, 19.11], [682.0, 19.11], [683.1, 19.11], [684.0, 19.11], [685.0, 19.11], [686.0, 19.11], [687.0, 19.11], [688.0, 19.11], [689.1, 19.11], [690.0, 19.11], [691.0, 19.11], [692.1, 19.11], [693.0, 19.11], [694.3, 19.14], [695.0, 19.19], [696.0, 19.19], [697.0, 19.19], [698.0, 19.19], [699.0, 19.19], [700.0, 19.19], [701.4, 19.19], [702.1, 19.19], [703.0, 19.19], [704.0, 19.19], [705.4, 19.19], [706.0, 19.19], [707.1, 19.2], [708.0, 19.2], [709.1, 19.2], [710.1, 19.21], [711.0, 19.21], [712.0, 19.21], [713.1, 19.21], [714.0, 19.21], [715.0, 19.21], [716.0, 19.21], [717.1, 19.21], [718.1, 19.21], [719.1, 19.21], [720.0, 19.21], [721.0, 19.21], [722.1, 19.21], [723.0, 19.21], [724.0, 19.21], [725.0, 19.21], [726.0, 19.21], [727.0, 19.21], [728.0, 19.21], [729.1, 19.21], [730.1, 19.22], [731.0, 19.22], [732.1, 19.22], [733.0, 19.22], [734.0, 19.22], [735.1, 19.23], [736.0, 19.23], [737.0, 19.23], [738.0, 19.23], [739.1, 19.23], [740.0, 19.23], [741.0, 19.23], [742.1, 19.23], [743.0, 19.23], [744.0, 19.23], [745.0, 19.23], [746.0, 19.23], [747.1, 19.23], [748.0, 19.23], [749.0, 19.23], [750.0, 19.23], [751.0, 19.23], [752.1, 19.23], [753.0, 19.23], [754.1, 19.24], [755.1, 19.26], [756.0, 19.27], [757.0, 19.29], [758.0, 19.31], [759.1, 19.33], [760.0, 19.34], [761.3, 19.35], [762.0, 19.35], [763.1, 19.35], [764.0, 19.35], [765.1, 19.35], [766.0, 19.35], [767.0, 19.35], [768.0, 19.35], [769.0, 19.35], [770.1, 19.35], [771.0, 19.35], [772.2, 19.35], [773.0, 19.35], [774.0, 19.35], [775.0, 19.35], [776.1, 19.35], [777.0, 19.35], [778.0, 19.35], [779.1, 19.35], [780.0, 19.35], [781.1, 19.35], [782.0, 19.35], [783.2, 19.35], [784.1, 19.35], [785.0, 19.37], [786.1, 19.37], [787.1, 19.37], [788.1, 19.37], [789.0, 19.37], [790.3, 19.37], [791.0, 19.37], [792.1, 19.37], [793.0, 19.37], [794.0, 19.37], [795.1, 19.37], [796.0, 19.37], [797.1, 19.37], [798.0, 19.37], [799.0, 19.37], [800.0, 19.37], [801.1, 19.37], [802.0, 19.37], [803.0, 19.37], [804.1, 19.37], [805.1, 19.37], [806.0, 19.38], [807.0, 19.42], [808.0, 19.48], [809.0, 19.5], [810.0, 19.51], [811.0, 19.51], [812.1, 19.51], [813.1, 19.51], [814.1, 19.51], [815.1, 19.51], [816.0, 19.51], [817.0, 19.51], [818.0, 19.56], [819.0, 19.56], [820.0, 19.56], [821.0, 19.56], [822.0, 19.56], [823.0, 19.56], [824.3, 19.56], [825.1, 19.56], [826.0, 19.56], [827.0, 19.56], [828.0, 19.56], [829.0, 19.56], [830.1, 19.56], [831.0, 19.56], [832.0, 19.56], [833.0, 19.56], [834.0, 19.56], [835.0, 19.56], [836.1, 19.56], [837.0, 19.56], [838.1, 19.59], [839.0, 19.63], [840.0, 19.68], [841.1, 19.71], [842.3, 19.72], [843.0, 19.72], [844.0, 19.73], [845.0, 19.73], [846.0, 19.73], [847.1, 19.75], [848.1, 19.78], [849.0, 19.81], [850.0, 19.85], [851.0, 19.9], [852.1, 19.96], [853.1, 19.98], [854.0, 20.02], [855.0, 20.04], [856.0, 20.05], [857.1, 20.06], [858.0, 20.06], [859.1, 20.06], [860.3, 20.06], [861.1, 20.06], [862.0, 20.07], [863.0, 20.07], [864.0, 20.07], [865.1, 20.07], [866.0, 20.07], [867.0, 20.07], [868.0, 20.07], [869.1, 20.07], [870.0, 20.07], [871.2, 20.07], [872.0, 20.07], [873.1, 20.07], [874.0, 20.07], [875.0, 20.07], [876.0, 20.07], [877.1, 20.07], [878.0, 20.07], [879.1, 20.07], [880.0, 20.07], [881.1, 20.07], [882.1, 20.07], [883.0, 20.07], [884.0, 20.07], [885.1, 20.07], [886.0, 20.07], [887.1, 20.07], [888.0, 20.07], [889.3, 20.07], [890.1, 20.1], [891.0, 20.14], [892.0, 20.17], [893.1, 20.23], [894.0, 20.28], [895.1, 20.36], [896.0, 20.38], [897.0, 20.42], [898.1, 20.44], [899.0, 20.46], [900.2, 20.51], [901.1, 20.53], [902.0, 20.54], [903.1, 20.55], [904.0, 20.55], [905.1, 20.56], [906.1, 20.56], [907.0, 20.56], [908.0, 20.56], [909.0, 20.57], [910.1, 20.58], [911.3, 20.61], [912.0, 20.62], [913.0, 20.65], [914.1, 20.69], [915.0, 20.69], [916.0, 20.69], [917.0, 20.69], [918.0, 20.69], [919.0, 20.69], [920.1, 20.69], [921.1, 20.69], [922.2, 20.69], [923.0, 20.69], [924.0, 20.69], [925.0, 20.69], [926.2, 20.7], [927.0, 20.7], [928.0, 20.71], [929.1, 20.72], [930.2, 20.72], [931.1, 20.72], [932.1, 20.72], [933.0, 20.72], [934.0, 20.72], [935.0, 20.72], [936.0, 20.72], [937.0, 20.72], [938.0, 20.72]]"
45.50,299.50,56.41,54.92,70.88,182.20,54.39,40.53,"[[1.0, 1.65], [2.0, 1.65], [3.0, 1.65], [4.0, 1.65], [5.0, 1.65], [6.0, 1.73], [7.0, 1.89], [8.0, 3.0], [9.0, 3.8], [10.0, 4.14], [11.0, 4.29], [12.0, 4.54], [13.0, 4.8], [14.0, 5.12], [15.0, 5.31], [16.0, 5.52], [17.0, 6.04], [18.0, 6.94], [19.0, 7.59], [20.0, 7.91], [21.0, 8.2], [22.0, 8.47], [23.0, 8.78], [24.0, 9.09], [25.0, 9.61], [26.0, 10.37], [27.0, 11.09], [28.0, 11.54], [29.0, 11.92], [30.0, 12.37], [31.0, 12.75], [32.0, 13.19], [33.0, 13.54], [34.0, 14.33], [35.0, 14.89], [36.0, 15.12], [37.0, 15.42], [38.0, 15.66], [39.0, 15.96], [40.0, 16.28], [41.0, 16.51], [42.0, 16.74], [43.0, 16.94], [44.0, 17.18], [45.1, 17.6], [46.0, 18.13], [47.0, 18.91], [48.0, 20.1], [49.0, 21.16], [50.0, 21.96], [51.0, 22.41], [52.0, 22.69], [53.0, 22.92], [54.0, 23.13], [55.0, 23.39], [56.0, 23.61], [57.0, 23.95], [58.0, 24.24], [59.0, 24.49], [60.0, 24.8], [61.0, 25.11], [62.0, 25.38], [63.0, 25.52], [64.0, 25.6], [65.1, 25.63], [66.0, 25.63], [67.0, 25.63], [68.0, 25.63], [69.0, 25.63], [70.0, 25.64], [71.0, 25.64], [72.0, 25.64], [73.0, 25.64], [74.0, 25.65], [75.0, 25.7], [76.0, 25.73], [77.0, 25.77], [78.0, 25.82], [79.0, 25.87], [80.0, 25.92], [81.0, 25.98], [82.0, 26.03], [83.0, 26.05], [84.0, 26.07], [85.0, 26.09], [86.0, 26.1], [87.0, 26.11], [88.0, 26.11], [89.0, 26.12], [90.1, 26.12], [91.0, 26.14], [92.0, 26.2], [93.0, 26.23], [94.0, 26.23], [95.0, 26.23], [96.0, 26.24], [97.0, 26.35], [98.0, 26.39], [99.0, 26.42], [100.0, 26.43], [101.0, 26.43], [102.0, 26.43], [103.0, 26.44], [104.0, 26.44], [105.1, 26.44], [106.0, 26.44], [107.0, 26.44], [108.0, 26.44], [109.0, 26.46], [110.0, 26.5], [111.0, 26.66], [112.0, 27.1], [113.0, 27.13], [114.0, 27.15], [115.1, 27.18], [116.0, 27.19], [117.0, 27.23], [118.0, 27.3], [119.0, 27.38], [120.1, 27.46], [121.0, 27.49], [122.0, 27.55], [123.0, 27.62], [124.0, 27.68], [125.0, 27.74], [126.0, 27.8], [127.0, 27.88], [128.0, 27.95], [129.0, 28.03], [130.0, 28.1], [131.0, 28.17], [132.0, 28.26], [133.0, 28.34], [134.0, 28.42], [135.0, 28.52], [136.0, 28.59], [137.0, 28.69], [138.0, 28.77], [139.0, 28.87], [140.0, 29.0], [141.0, 29.11], [142.0, 29.25], [143.0, 29.35], [144.0, 29.49], [145.0, 29.7], [146.0, 29.95], [147.1, 30.36], [148.0, 30.76], [149.0, 31.32], [150.1, 31.7], [151.0, 32.57], [152.0, 33.53], [153.0, 34.31], [154.0, 34.78], [155.0, 35.04], [156.0, 35.25], [157.0, 35.62], [158.0, 35.83], [159.0, 36.05], [160.1, 36.24], [161.0, 36.37], [162.0, 36.45], [163.0, 36.5], [164.0, 36.6], [165.0, 36.73], [166.0, 36.93], [167.0, 37.17], [168.0, 37.45], [169.0, 37.72], [170.0, 37.93], [171.0, 38.11], [172.0, 38.25], [173.0, 38.34], [174.0, 38.41], [175.0, 38.48], [176.0, 38.56], [177.0, 38.69], [178.0, 38.97], [179.0, 39.42], [180.0, 39.96], [181.0, 40.52], [182.0, 41.16], [183.0, 41.4], [184.0, 41.66], [185.0, 41.85], [186.0, 41.95], [187.0, 41.99], [188.0, 42.01], [189.0, 42.03], [190.0, 42.06], [191.0, 42.09], [192.0, 42.1], [193.0, 42.11], [194.0, 42.11], [195.0, 42.12], [196.0, 42.12], [197.0, 42.13], [198.0, 42.13], [199.0, 42.13], [200.0, 42.15], [201.0, 42.15], [202.0, 42.15], [203.0, 42.15], [204.0, 42.16], [205.2, 42.17], [206.0, 42.2], [207.0, 42.31], [208.0, 42.34], [209.0, 42.35], [210.1, 42.36], [211.0, 42.38], [212.0, 42.39], [213.0, 42.4], [214.0, 42.4], [215.0, 42.41], [216.0, 42.42], [217.0, 42.44], [218.0, 42.46], [219.0, 42.47], [220.0, 42.49], [221.0, 42.5], [222.0, 42.52], [223.0, 42.55], [224.0, 42.61], [225.0, 42.8], [226.0, 43.14], [227.0, 43.47], [228.0, 43.7], [229.0, 43.94], [230.0, 44.13], [231.0, 44.28], [232.0, 44.39], [233.0, 44.45], [234.0, 44.5], [235.0, 44.57], [236.0, 44.81], [237.0, 45.17], [238.0, 45.23], [239.0, 45.34], [240.0, 45.4], [241.0, 45.49], [242.0, 45.54], [243.0, 45.6], [244.0, 45.66], [245.0, 45.71], [246.0, 45.76], [247.0, 45.81], [248.0, 45.85], [249.0, 45.88], [250.0, 45.95], [251.0, 46.02], [252.0, 46.08], [253.0, 46.13], [254.0, 46.19], [255.0, 46.25], [256.0, 46.31], [257.0, 46.36], [258.0, 46.42], [259.0, 46.52], [260.0, 46.65], [261.0, 46.77], [262.0, 46.86], [263.0, 46.97], [264.0, 47.07], [265.0, 47.15], [266.0, 47.26], [267.0, 47.38], [268.0, 47.52], [269.0, 47.62], [270.0, 47.8], [271.0, 48.05], [272.0, 48.38], [273.0, 48.86], [274.0, 49.43], [275.0, 49.94], [276.0, 50.37], [277.0, 50.71], [278.0, 50.85], [279.0, 50.87], [280.0, 50.87], [281.0, 50.87], [282.0, 50.88], [283.0, 50.89], [284.0, 50.91], [285.0, 50.94], [286.0, 51.01], [287.0, 51.11], [288.0, 51.48], [289.0, 52.54], [290.0, 52.86], [291.0, 52.95], [292.0, 53.03], [293.0, 53.14], [294.0, 53.31], [295.0, 53.47], [296.0, 53.71], [297.0, 53.9], [298.0, 54.14], [299.0, 54.39]]"
